0.0,0.0,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
1.0,0.001,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
2.0,0.002,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
3.0,0.003,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
4.0,0.004,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
5.0,0.005,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
6.0,0.006,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
7.0,0.007,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
8.0,0.008,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
9.0,0.009000000000000001,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844670013591219e-14,1388.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,0.7853981633974483,0.0,0.0,-2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,1288.3300858899106,-293.2299141100892,-1.5707963267948966,5.072653133236335e-17,-1.224646799147353e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9999999999999,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827634622583096e-14,-1388.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16,-0.7853981633974483,0.0,0.0,2.356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520.0000000000001,-1288.3300858899106,-293.2299141100892,1.5707963267948963,2.465190328815662e-32,-1.7319121124709868e-16
