0,0,0.785398,0,0,-2.35619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,1288.33,-293.229,-1.5708,5.07266e-17,-1.22465e-16,0.785398,0,0,-2.35619,0,0,0,0,0,0.000785398,0,0,0,0,0,0.785398,0,0,-6.84467e-14,1388.33,-293.229,-1.5708,5.07266e-17,-1.22465e-16,0.785398,0,-1.1781e-06,-2.35619,0,0,0,0,-0.00235619,0,0,0,0,0,-2.35619,0,0,0,-520,1288.33,-293.229,-1.5708,8.33041e-07,-8.3304e-07,-0.785398,0,0,2.35619,0,0,0,0,0,0.000785398,0,0,0,0,0,0.785398,0,0,520,-1288.33,-293.231,1.5708,6.25497e-23,-1.73191e-16,-0.785398,0,-1.1781e-06,2.35619,0,0,0,0,-0.00235619,0,0,0,0,0,-2.35619,0,0,0,8.64074e-05,-1388.33,-293.231,1.5708,-8.3304e-07,-8.33041e-07,-0.785398,0,0,2.35619,0,0,0,0,0,0.000785398,0,0,0,0,0,0.785398,0,0,-520,-1288.33,-293.231,1.5708,6.25497e-23,-1.73191e-16
1,0.001,0.785398,0,0,-2.35619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,1288.33,-293.227,-1.57079,1.45884e-13,-1.22343e-16,0.785398,0,0,-2.35619,0,0,1.16667e-06,0,0,0.0017017,0,0,0.00116667,0,0,0.785398,0,0,-4.28309e-11,1388.33,-293.227,-1.57079,1.45884e-13,-1.22343e-16,0.785398,0,-5.30144e-06,-2.35619,0,0,0,0,-0.00510509,0,0,0,0,0,-2.35619,0,0,0,-520,1288.33,-293.227,-1.57079,3.74869e-06,-3.74867e-06,-0.785398,0,0,2.3562,0,0,0,0,0,0.0017017,0,0,0,0,0,0.785398,0,0,520,-1288.33,-293.233,1.5708,1.45833e-13,-1.7307e-16,-0.785398,0,-5.30144e-06,2.35619,0,0,0,0,-0.00510509,0,0,0,0,0,-2.35619,0,0,0,0.000388833,-1388.33,-293.233,1.5708,-3.74867e-06,-3.74869e-06,-0.785398,0,4.58149e-10,2.3562,0,0,0,0,9.16298e-07,0.0017017,0,0,0,0,0.000916298,0.785398,0,0,-520,-1288.33,-293.233,1.5708,3.24105e-10,3.23961e-10
2,0.002,0.785398,0,0,-2.35619,0,0,-3.89902e-23,0,0,0,0,0,-3.89902e-20,0,0,0,0,0,520,1288.33,-293.223,-1.57079,1.14241e-12,-1.20425e-16,0.785398,1.70139e-16,0,-2.35619,0,0,3.69444e-06,3.40278e-13,0,0.00261799,0,0,0.00233333,3.40278e-10,0,0.785398,0,0,-3.34938e-10,1388.34,-293.222,-1.57079,1.14229e-12,-2.40733e-16,0.785398,0,-1.26318e-05,-2.35619,0,0,0,0,-0.00785398,0,0,0,0,0,-2.35619,0,0,0,-520.001,1288.33,-293.223,-1.57079,8.93209e-06,-8.932e-06,-0.785398,0,0,2.3562,0,0,0,0,0,0.00261799,0,0,0,0,0,0.785398,0,0,520,-1288.33,-293.237,1.57081,1.14236e-12,-1.71152e-16,-0.785398,0,-1.26318e-05,2.35619,0,0,0,0,-0.00785398,1.36111e-09,0,0,0,0,-2.35619,1.36111e-06,0,0,0.000926479,-1388.33,-293.237,1.5708,-8.932e-06,-8.93209e-06,-0.785398,0,2.51982e-09,2.3562,0,0,0,0,2.90161e-06,0.00261799,0,0,0,0,0.0018326,0.785398,0,0,-520,-1288.33,-293.237,1.57081,1.78291e-09,1.78179e-09
3,0.003,0.785398,0,0,-2.35619,0,0,-7.44555e-22,0,0,0,0,0,-6.99066e-19,0,0,0,0,0,520,1288.33,-293.217,-1.57079,4.5776e-12,-1.07869e-16,0.785398,1.50289e-15,4.96238e-23,-2.35619,0,0,7.58333e-06,2.21181e-12,9.92477e-20,0.00353429,0,0,0.0035,1.81481e-09,9.92477e-17,0.785398,0,0,-1.34142e-09,1388.34,-293.216,-1.57078,4.57653e-12,-1.17059e-15,0.785398,0,-2.31692e-05,-2.35619,0,0,0,0,-0.0106029,-4.54885e-26,0,0,0,0,-2.35619,-4.54885e-23,0,0,-520.002,1288.33,-293.217,-1.57079,1.63833e-05,-1.6383e-05,-0.785398,0,0,2.3562,0,0,0,0,0,0.00353429,0,0,0,0,0,0.785398,0,0,520,-1288.32,-293.243,1.57081,4.57755e-12,-1.58595e-16,-0.785398,0,-2.31692e-05,2.35619,0,0,1.98495e-19,0,-0.0106029,5.6713e-09,0,0,1.98495e-16,0,-2.35619,4.08333e-06,0,0,0.00169934,-1388.33,-293.244,1.57081,-1.6383e-05,-1.63833e-05,-0.785398,0,7.43219e-09,2.3562,0,0,3.96991e-16,0,5.95594e-06,0.00353429,0,0,3.96991e-13,0,0.00274889,0.785398,0,0,-520,-1288.32,-293.243,1.57081,5.25988e-09,5.25541e-09
4,0.004,0.785398,0,0,-2.35619,0,0,-5.70884e-21,0,0,0,0,0,-4.84778e-18,0,0,0,0,0,520,1288.33,-293.21,-1.57078,1.29657e-11,-5.63932e-17,0.785398,6.84336e-15,6.03757e-22,-2.35618,0,0,1.28333e-05,7.73187e-12,9.75936e-19,0.00445059,0,0,0.00466667,5.21759e-09,8.60147e-16,0.785398,0,0,-3.79781e-09,1388.34,-293.208,-1.57077,1.29609e-11,-4.89546e-15,0.785398,0,-3.69137e-05,-2.35619,0,0,0,0,-0.0133518,-9.14136e-25,0,0,0,0,-2.35619,-8.61066e-22,0,0,-520.003,1288.33,-293.21,-1.57078,2.61024e-05,-2.61015e-05,-0.785398,0,0,2.35621,0,0,0,0,0,0.00445059,0,0,0,0,0,0.785398,0,0,520,-1288.32,-293.25,1.57082,1.29657e-11,-1.0712e-16,-0.785398,2.89472e-29,-3.69137e-05,2.35619,0,0,1.95187e-18,5.78945e-26,-0.0133518,1.45185e-08,0,0,1.72029e-15,5.78945e-23,-2.35619,8.16667e-06,0,0,0.00270743,-1388.33,-293.252,1.57081,-2.61015e-05,-2.61023e-05,-0.785398,5.78945e-26,1.64425e-08,2.35621,0,0,2.97743e-15,1.15789e-22,1.00793e-05,0.00445059,0,0,2.51427e-12,1.15789e-19,0.00366519,0.785398,0,0,-520,-1288.32,-293.25,1.57082,1.16394e-08,1.16268e-08
5,0.005,0.785398,0,0,-2.35619,0,0,-2.72169e-20,0,0,0,0,0,-2.07001e-17,0,0,0,0,0,520,1288.34,-293.2,-1.57077,2.97474e-11,1.00898e-16,0.785398,2.197e-14,3.73833e-21,-2.35618,0,0,1.94444e-05,1.99441e-11,4.9679e-18,0.00536689,0,0,0.00583333,1.13426e-08,3.8486e-15,0.785398,0,0,-8.70944e-09,1388.35,-293.198,-1.57076,2.97318e-11,-1.54346e-14,0.785398,0,-5.38652e-05,-2.35619,0,0,0,0,-0.0161007,-7.57445e-24,0,0,0,0,-2.35619,-6.51681e-21,0,0,-520.004,1288.34,-293.2,-1.57077,3.80894e-05,-3.80876e-05,-0.785398,0,0,2.35621,0,0,0,0,0,0.00536689,0,0,0,0,0,0.785398,0,0,520,-1288.31,-293.259,1.57084,2.97473e-11,5.01719e-17,-0.785398,4.48682e-28,-5.38652e-05,2.35619,0,0,9.9358e-18,7.62277e-25,-0.0161006,2.94907e-08,0,0,7.69721e-15,6.94734e-22,-2.35618,1.36111e-05,0,0,0.00395073,-1388.32,-293.262,1.57082,-3.80875e-05,-3.80893e-05,-0.785398,7.62277e-25,3.07978e-08,2.35621,0,0,1.19979e-14,1.25438e-21,1.52716e-05,0.00536689,0,0,8.60147e-12,1.11929e-18,0.00458149,0.785398,0,0,-520,-1288.31,-293.259,1.57084,2.18066e-08,2.17778e-08
6,0.006,0.785398,0,0,-2.35619,0,0,-9.68082e-20,0,0,0,0,0,-6.61412e-17,0,0,0,0,0,520,1288.34,-293.189,-1.57076,5.92894e-11,4.95639e-16,0.785398,5.66752e-14,1.59421e-20,-2.35617,0,0,2.74167e-05,4.28183e-11,1.77837e-17,0.00628319,0,0,0.007,2.09838e-08,1.21744e-14,0.785398,0,0,-1.73507e-08,1388.36,-293.186,-1.57074,5.92493e-11,-3.9581e-14,0.785398,0,-7.40238e-05,-2.35619,0,0,0,0,-0.0188496,-3.93275e-23,0,0,0,0,-2.35619,-3.06669e-20,0,0,-520.005,1288.34,-293.189,-1.57076,5.23444e-05,-5.23411e-05,-0.785398,0,0,2.35622,0,0,0,0,0,0.00628319,0,0,0,0,0,0.785398,0,0,520,-1288.3,-293.27,1.57085,5.92894e-11,4.44913e-16,-0.785398,3.5187e-27,-7.40237e-05,2.35619,0,0,3.55674e-17,5.12366e-24,-0.0188495,5.21759e-08,0,0,2.43488e-14,4.2456e-21,-2.35618,2.04167e-05,0,0,0.00542924,-1388.32,-293.274,1.57083,-5.23409e-05,-5.23443e-05,-0.785398,5.12366e-24,5.17454e-08,2.35622,0,0,3.5266e-14,7.05026e-21,2.1533e-05,0.00628319,0,0,2.18345e-11,5.60933e-18,0.00549779,0.785398,0,0,-520,-1288.3,-293.27,1.57085,3.66476e-08,3.65907e-08
7,0.007,0.785398,0,0,-2.35619,0,0,-2.82142e-19,0,0,0,0,0,-1.7431e-16,0,0,0,0,0,520,1288.34,-293.177,-1.57075,1.06885e-10,1.35725e-15,0.785398,1.25846e-13,5.322e-20,-2.35616,0,0,3.675e-05,8.12508e-11,5.08442e-17,0.00719948,0,0,0.00816667,3.49352e-08,3.10314e-14,0.785398,0,0,-3.12646e-08,1388.37,-293.172,-1.57072,1.06796e-10,-8.7633e-14,0.785398,0,-9.73894e-05,-2.35619,0,0,0,0,-0.0215984,-1.5227e-22,0,0,0,0,-2.35619,-1.07832e-19,0,0,-520.007,1288.34,-293.177,-1.57075,6.88676e-05,-6.88618e-05,-0.785398,0,0,2.35623,0,0,0,0,0,0.00719948,0,0,0,0,0,0.785398,0,0,520,-1288.29,-293.283,1.57087,1.06885e-10,1.30652e-15,-0.785398,1.87959e-26,-9.73892e-05,2.35619,0,0,1.01688e-16,2.37228e-23,-0.0215984,8.4162e-08,0,0,6.20629e-14,1.78915e-20,-2.35617,2.85833e-05,0,0,0.00714297,-1388.32,-293.287,1.57084,-6.88616e-05,-6.88674e-05,-0.785398,2.37228e-23,8.05324e-08,2.35623,0,0,8.52207e-14,2.77979e-20,2.88634e-05,0.00719948,0,0,4.63156e-11,1.98128e-17,0.00641409,0.785398,0,0,-520,-1288.29,-293.283,1.57087,5.70495e-08,5.69474e-08
8,0.008,0.785398,0,0,-2.35619,0,0,-7.11638e-19,0,0,0,0,0,-4.00444e-16,0,0,0,0,0,520,1288.35,-293.162,-1.57074,1.78754e-10,3.05292e-15,0.785398,2.50545e-13,1.49243e-19,-2.35615,0,0,4.74444e-05,1.41064e-10,1.24254e-16,0.00811578,0,0,0.00933333,5.39907e-08,6.82383e-14,0.785398,0,0,-5.22615e-08,1388.38,-293.157,-1.5707,1.78577e-10,-1.74119e-13,0.785398,0,-0.000123962,-2.35619,0,0,0,0,-0.0243473,-4.81436e-22,0,0,0,0,-2.35619,-3.11194e-19,0,0,-520.009,1288.35,-293.162,-1.57074,8.76592e-05,-8.76498e-05,-0.785398,0,0,2.35624,0,0,0,0,0,0.00811578,0,0,0,0,0,0.785398,0,0,520,-1288.28,-293.298,1.57089,1.78754e-10,3.00219e-15,-0.785398,7.75175e-26,-0.000123962,2.35619,0,0,2.48509e-16,8.58128e-23,-0.0243472,1.27037e-07,0,0,1.36477e-13,5.91081e-20,-2.35616,3.81111e-05,0,0,0.0090919,-1388.31,-293.303,1.57085,-8.76494e-05,-8.76588e-05,-0.785398,8.58128e-23,1.18406e-07,2.35624,0,0,1.80013e-13,8.71162e-20,3.72628e-05,0.00811578,0,0,8.70733e-11,5.60161e-17,0.00733038,0.785398,0,0,-520,-1288.28,-293.298,1.57089,8.39001e-08,8.37301e-08
9,0.009,0.785398,0,0,-2.35619,0,0,-1.60836e-18,0,0,0,0,0,-8.29984e-16,0,0,0,0,0,520,1288.35,-293.146,-1.57073,2.82042e-10,6.13453e-15,0.785398,4.59091e-13,3.67283e-19,-2.35614,0,0,5.95e-05,2.29007e-10,2.70406e-16,0.00903208,0,0,0.0105,7.89444e-08,1.34778e-13,0.785398,0,0,-8.24189e-08,1388.39,-293.139,-1.57068,2.81717e-10,-3.18513e-13,0.785398,0,-0.000153742,-2.35619,0,0,0,0,-0.0270962,-1.31168e-21,0,0,0,0,-2.35619,-7.78378e-19,0,0,-520.011,1288.35,-293.146,-1.57073,0.000108719,-0.000108705,-0.785398,0,0,2.35625,0,0,0,0,0,0.00903208,0,0,0,0,0,0.785398,0,0,520,-1288.27,-293.314,1.57091,2.82042e-10,6.08381e-15,-0.785398,2.64691e-25,-0.000153741,2.35619,0,0,5.40812e-16,2.5993e-22,-0.0270961,1.82389e-07,0,0,2.69557e-13,1.64266e-19,-2.35615,4.9e-05,0,0,0.011276,-1388.31,-293.321,1.57086,-0.000108704,-0.000108719,-0.785398,2.5993e-22,1.66613e-07,2.35625,0,0,3.44588e-13,2.3208e-19,4.67312e-05,0.00903208,0,0,1.50062e-10,1.35627e-16,0.00824668,0.785398,0,0,-520,-1288.27,-293.314,1.57091,1.18088e-07,1.17821e-07
