33,0.0033,0,0,-5.33972e-05,0,-0,0,0,0,-0.0323619,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293307,-1.57084,8.41823e-09,-3.83332e-08,0.785354,2.11517e-08,-3.30592e-08,-2.3562,-0.0200544,2.66843e-06,-4.48363e-06,-0.00102438,-1.77351,-0.00186361,0.00308611,-0.0716793,102.46,-0.0143997,0.0240711,5.241
34,0.0034,0,0,-5.66824e-05,0,-0,0,0,0,-0.0333426,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28831,-0.293311,-1.57084,8.54224e-09,-3.88218e-08,0.785352,2.14094e-08,-3.34924e-08,-2.3562,-0.0202259,2.48716e-06,-4.1833e-06,-0.0010313,-1.65715,-0.0017625,0.00292159,-0.0668199,103.418,-0.0135063,0.0225911,5.28075
35,0.0035,0,0,-6.00657e-05,0,-0,0,0,0,-0.0343232,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28831,-0.293315,-1.57085,8.65805e-09,-3.92772e-08,0.78535,2.16494e-08,-3.38964e-08,-2.3562,-0.0203861,2.31578e-06,-3.89908e-06,-0.00103776,-1.54755,-0.00166597,0.00276396,-0.0622476,104.32,-0.0126614,0.0211902,5.31818
36,0.0036,0,0,-6.3547e-05,0,-0,0,0,0,-0.0353039,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28831,-0.29332,-1.57085,8.76609e-09,-3.97014e-08,0.785348,2.18728e-08,-3.42727e-08,-2.3562,-0.0205356,2.15382e-06,-3.63028e-06,-0.00104376,-1.44432,-0.00157397,0.0026133,-0.0579446,105.17,-0.0118627,0.019865,5.35342
37,0.0037,0,0,-6.71265e-05,0,-0,0,0,0,-0.0362846,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28831,-0.293325,-1.57085,8.86678e-09,-4.00958e-08,0.785346,2.20805e-08,-3.4623e-08,-2.3562,-0.0206751,2.00084e-06,-3.37619e-06,-0.00104935,-1.34709,-0.00148642,0.00246958,-0.0538946,105.971,-0.0111082,0.0186121,5.3866
38,0.0038,0,0,-7.08039e-05,0,-0,0,0,0,-0.0372652,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28831,-0.293329,-1.57085,8.96052e-09,-4.04624e-08,0.785344,2.22733e-08,-3.49485e-08,-2.3562,-0.0208052,1.85639e-06,-3.13614e-06,-0.00105455,-1.25551,-0.00140323,0.0023327,-0.0500823,106.725,-0.0103956,0.0174281,5.41784
39,0.0039,0,0,-7.45795e-05,0,-0,0,0,0,-0.0382459,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293334,-1.57086,9.04768e-09,-4.08024e-08,0.785342,2.2452e-08,-3.52506e-08,-2.3562,-0.0209264,1.72005e-06,-2.90943e-06,-0.00105938,-1.16926,-0.00132426,0.00220253,-0.0464934,107.435,-0.00972285,0.0163097,5.44726
40,0.004,0,0,-7.84531e-05,0,-0,0,0,0,-0.0392265,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293339,-1.57086,9.12863e-09,-4.11176e-08,0.78534,2.26175e-08,-3.55308e-08,-2.3562,-0.0210392,1.5914e-06,-2.69541e-06,-0.00106386,-1.08802,-0.00124937,0.00207891,-0.0431146,108.104,-0.00908789,0.0152536,5.47496
41,0.0041,0,0,-8.24248e-05,0,-0,0,0,0,-0.0402072,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293344,-1.57086,9.20372e-09,-4.14092e-08,0.785338,2.27706e-08,-3.57901e-08,-2.3562,-0.0211442,1.47004e-06,-2.49344e-06,-0.00106801,-1.0115,-0.00117842,0.00196161,-0.0399334,108.734,-0.00848875,0.0142567,5.50105
42,0.0042,0,0,-8.64946e-05,0,-0,0,0,0,-0.0411879,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293349,-1.57086,9.27326e-09,-4.16786e-08,0.785336,2.29118e-08,-3.60298e-08,-2.3562,-0.0212417,1.35559e-06,-2.30288e-06,-0.00107185,-0.939434,-0.00111125,0.00185043,-0.0369382,109.328,-0.00792355,0.0133159,5.52561
43,0.0043,0,0,-9.06624e-05,0,-0,0,0,0,-0.0421685,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293355,-1.57086,9.33758e-09,-4.1927e-08,0.785334,2.30419e-08,-3.6251e-08,-2.3562,-0.0213322,1.24767e-06,-2.12316e-06,-0.0010754,-0.871558,-0.00104769,0.00174513,-0.0341179,109.887,-0.00739047,0.0124283,5.54873
44,0.0044,0,0,-9.49283e-05,0,-0,0,0,0,-0.0431492,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.29336,-1.57087,9.39696e-09,-4.21557e-08,0.785332,2.31615e-08,-3.64548e-08,-2.3562,-0.0214161,1.14594e-06,-1.95367e-06,-0.00107868,-0.807631,-0.000987587,0.00164546,-0.0314623,110.413,-0.00688777,0.0115911,5.57051
45,0.0045,0,0,-9.92922e-05,0,-0,0,0,0,-0.0441299,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293366,-1.57087,9.45169e-09,-4.23658e-08,0.785329,2.32713e-08,-3.66421e-08,-2.3562,-0.0214938,1.05005e-06,-1.79388e-06,-0.0010817,-0.747424,-0.00093078,0.00155118,-0.0289617,110.909,-0.0064138,0.0108015,5.59101
46,0.0046,0,0,-0.000103754,0,-0,0,0,0,-0.0451105,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293371,-1.57087,9.50203e-09,-4.25583e-08,0.785327,2.33717e-08,-3.68139e-08,-2.3562,-0.0215657,9.59678e-07,-1.64326e-06,-0.00108447,-0.690721,-0.00087711,0.00146205,-0.0266072,111.376,-0.00596698,0.010057,5.61031
47,0.0047,0,0,-0.000108314,0,-0,0,0,0,-0.0460912,0,0,0,0,0,-9.80662,0,0,0,0.52,1.28831,-0.293377,-1.57087,9.54823e-09,-4.27343e-08,0.785325,2.34634e-08,-3.6971e-08,-2.3562,-0.0216321,8.74526e-07,-1.50131e-06,-0.00108702,-0.637319,-0.000826422,0.00137782,-0.02439,111.816,-0.0055458,0.00935511,5.62848
48,0.0048,0,0,-0.000112972,0,-0,0,0,0,-0.0470718,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293383,-1.57088,9.59054e-09,-4.28947e-08,0.785323,2.35468e-08,-3.71144e-08,-2.3562,-0.0216933,7.94299e-07,-1.36754e-06,-0.00108936,-0.587026,-0.000778567,0.00129826,-0.0223023,112.231,-0.00514884,0.00869344,5.64559
49,0.0049,0,0,-0.000117729,0,-0,0,0,0,-0.0480525,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293389,-1.57088,9.62917e-09,-4.30404e-08,0.785321,2.36224e-08,-3.72448e-08,-2.3562,-0.0217496,7.18723e-07,-1.24151e-06,-0.00109149,-0.539663,-0.000733397,0.00122313,-0.0203364,112.621,-0.00477474,0.0080698,5.6617
50,0.005,0,0,-0.000122583,0,-0,0,0,0,-0.0490332,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293395,-1.57088,9.66433e-09,-4.31722e-08,0.785319,2.36907e-08,-3.7363e-08,-2.3562,-0.0218013,6.47535e-07,-1.12278e-06,-0.00109343,-0.495059,-0.000690774,0.00115221,-0.0184853,112.988,-0.00442221,0.00748204,5.67686
51,0.0051,0,0,-0.000127535,0,-0,0,0,0,-0.0500138,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293401,-1.57088,9.69623e-09,-4.3291e-08,0.785316,2.3752e-08,-3.74696e-08,-2.3562,-0.0218487,5.80488e-07,-1.01094e-06,-0.00109519,-0.453054,-0.000650563,0.00108528,-0.0167423,113.334,-0.00409004,0.00692816,5.69114
